dimension,task,id,model,condition,run_idx,ground_truth,model_output,answer_format,provider,model_id,precision,recall,f1,parsed
CRI,CausalDetection,causaldetection_1,llama-3-70b,zero_shot,0,"REUTERS/Aly:O
Song/File:O
Photo:O
(:O
Reuters:O
):O
-:O
Tencent:B-CAUSE
Holdings:I-CAUSE
Ltd:I-CAUSE
and:I-CAUSE
private:I-CAUSE
equity:I-CAUSE
partner:I-CAUSE
Hammer:I-CAUSE
Capital:I-CAUSE
have:I-CAUSE
offered:I-CAUSE
$:I-CAUSE
16:I-CAUSE
per:I-CAUSE
share:I-CAUSE
to:I-CAUSE
buy:I-CAUSE
out:I-CAUSE
the:I-CAUSE
other:I-CAUSE
shareholders:I-CAUSE
in:I-CAUSE
Chinese:I-CAUSE
car:I-CAUSE
comparison:I-CAUSE
website:I-CAUSE
Bitauto:I-CAUSE
Holdings:I-CAUSE
Ltd:I-CAUSE
,:O
valuing:B-EFFECT
the:I-EFFECT
company:I-EFFECT
at:I-EFFECT
just:I-EFFECT
under:I-EFFECT
$:I-EFFECT
1.2:I-EFFECT
billion.:I-EFFECT","REUTERS/Aly: O
Song/File: O
Photo: O
(: O
Reuters: O
): O
-: O
Tencent: B-CAUSE
Holdings: I-CAUSE
Ltd: I-CAUSE
and: O
private: O
equity: O
partner: O
Hammer: O
Capital: O
have: O
offered: B-CAUSE
$: O
16: O
per: O
share: O
to: O
buy: O
out: O
the: O
other: O
shareholders: O
in: O
Chinese: O
car: O
comparison: O
website: O
Bitauto: B-EFFECT
Holdings: I-EFFECT
Ltd: I-EFFECT
,: O
valuing: B-CAUSE
the: O
company: O
at: O
just: O
under: O
$: O
1.2: O
billion: O
,: O
to: O
buy: O
out: O
the: O
other: O
shareholders: O
in: O
Chinese: O
car: O
comparison: O
website: O
Bitauto: B-EFFECT
Holdings: I-EFFECT
Ltd: I-EFFECT
,: O 
Note: Since the task requires a very specific format and the provided text does not explicitly mention effects in a straightforward manner, the labeling focuses on identifying the cause (the offer made by Tencent Holdings Ltd and Hammer Capital) and the effect (the valuation of Bitauto Holdings Ltd). However, it's crucial to understand that the effect mentioned in the text is somewhat implicit, as it discusses the valuation as a result of the offer, rather than a direct consequence like a change in operations or outcomes. The labeling provided aims to adhere strictly to the given instructions and the defined labels, but the interpretation of cause and effect in financial news can be nuanced.",bio_sequence,,,0.3333333333333333,0.08333333333333333,0.13333333333333333,True
CRI,CausalDetection,causaldetection_1,llama-3-70b,zero_shot,2,"REUTERS/Aly:O
Song/File:O
Photo:O
(:O
Reuters:O
):O
-:O
Tencent:B-CAUSE
Holdings:I-CAUSE
Ltd:I-CAUSE
and:I-CAUSE
private:I-CAUSE
equity:I-CAUSE
partner:I-CAUSE
Hammer:I-CAUSE
Capital:I-CAUSE
have:I-CAUSE
offered:I-CAUSE
$:I-CAUSE
16:I-CAUSE
per:I-CAUSE
share:I-CAUSE
to:I-CAUSE
buy:I-CAUSE
out:I-CAUSE
the:I-CAUSE
other:I-CAUSE
shareholders:I-CAUSE
in:I-CAUSE
Chinese:I-CAUSE
car:I-CAUSE
comparison:I-CAUSE
website:I-CAUSE
Bitauto:I-CAUSE
Holdings:I-CAUSE
Ltd:I-CAUSE
,:O
valuing:B-EFFECT
the:I-EFFECT
company:I-EFFECT
at:I-EFFECT
just:I-EFFECT
under:I-EFFECT
$:I-EFFECT
1.2:I-EFFECT
billion.:I-EFFECT","REUTERS/Aly: O
Song/File: O
Photo: O
(: O
Reuters: O
): O
-: O
Tencent: B-CAUSE
Holdings: I-CAUSE
Ltd: I-CAUSE
and: O
private: O
equity: O
partner: O
Hammer: B-CAUSE
Capital: I-CAUSE
have: O
offered: O
$: O
16: O
per: O
share: O
to: O
buy: O
out: O
the: O
other: O
shareholders: O
in: O
Chinese: O
car: O
comparison: O
website: O
Bitauto: B-EFFECT
Holdings: I-EFFECT
Ltd: I-EFFECT
,: O
valuing: O
the: O
company: O
at: O
just: O
under: O
$: O
1.2: O
billion: O
,: O
valuing: O
the: O
company: O
at: O
just: O
under: O
$: O
1.2: O
billion: O",bio_sequence,,,0.5,0.1111111111111111,0.1818181818181818,True
CRI,CausalDetection,causaldetection_40,llama-3-70b,zero_shot,0,"Finally:B-CAUSE
,:I-CAUSE
Renaissance:I-CAUSE
Technologies:I-CAUSE
LLC:I-CAUSE
lifted:I-CAUSE
its:I-CAUSE
stake:I-CAUSE
in:I-CAUSE
shares:I-CAUSE
of:I-CAUSE
Travelzoo:I-CAUSE
by:I-CAUSE
9.2:I-CAUSE
%:I-CAUSE
in:I-CAUSE
the:I-CAUSE
second:I-CAUSE
quarter.:I-CAUSE
Renaissance:I-EFFECT
Technologies:I-EFFECT
LLC:I-EFFECT
now:I-EFFECT
owns:I-EFFECT
535,101:I-EFFECT
shares:I-EFFECT
of:I-EFFECT
the:I-EFFECT
information:I-EFFECT
services:I-EFFECT
provider:I-EFFECT
's:I-EFFECT
stock:I-EFFECT
valued:I-EFFECT
at:I-EFFECT
$:I-EFFECT
8,262,000:I-EFFECT
after:I-EFFECT
buying:I-EFFECT
an:I-EFFECT
additional:I-EFFECT
45,201:I-EFFECT
shares:I-EFFECT
during:I-EFFECT
the:I-EFFECT
period.:I-EFFECT","Finally: O
,: O
Renaissance: B-CAUSE
Technologies: I-CAUSE
LLC: I-CAUSE
lifted: O
its: O
stake: O
in: O
shares: O
of: O
Travelzoo: O
by: O
9.2: B-EFFECT
$: O
in: O
the: O
second: O
quarter: O
.: O
Renaissance: B-CAUSE
Technologies: I-CAUSE
LLC: I-CAUSE
now: O
owns: O
535,101: B-EFFECT
shares: I-EFFECT
of: I-EFFECT
the: I-EFFECT
information: I-EFFECT
services: I-EFFECT
provider: I-EFFECT
's: I-EFFECT
stock: I-EFFECT
valued: I-EFFECT
at: I-EFFECT
$: I-EFFECT
8,262,000: I-EFFECT
after: O
buying: O
an: O
additional: O
45,201: B-EFFECT
shares: I-EFFECT
during: O
the: O
period: O
.: O",bio_sequence,,,0.7777777777777778,0.32558139534883723,0.459016393442623,True
CRI,CausalDetection,causaldetection_40,llama-3-70b,zero_shot,1,"Finally:B-CAUSE
,:I-CAUSE
Renaissance:I-CAUSE
Technologies:I-CAUSE
LLC:I-CAUSE
lifted:I-CAUSE
its:I-CAUSE
stake:I-CAUSE
in:I-CAUSE
shares:I-CAUSE
of:I-CAUSE
Travelzoo:I-CAUSE
by:I-CAUSE
9.2:I-CAUSE
%:I-CAUSE
in:I-CAUSE
the:I-CAUSE
second:I-CAUSE
quarter.:I-CAUSE
Renaissance:I-EFFECT
Technologies:I-EFFECT
LLC:I-EFFECT
now:I-EFFECT
owns:I-EFFECT
535,101:I-EFFECT
shares:I-EFFECT
of:I-EFFECT
the:I-EFFECT
information:I-EFFECT
services:I-EFFECT
provider:I-EFFECT
's:I-EFFECT
stock:I-EFFECT
valued:I-EFFECT
at:I-EFFECT
$:I-EFFECT
8,262,000:I-EFFECT
after:I-EFFECT
buying:I-EFFECT
an:I-EFFECT
additional:I-EFFECT
45,201:I-EFFECT
shares:I-EFFECT
during:I-EFFECT
the:I-EFFECT
period.:I-EFFECT","Finally: O
,: O
Renaissance: B-CAUSE
Technologies: I-CAUSE
LLC: I-CAUSE
lifted: O
its: O
stake: O
in: O
shares: O
of: O
Travelzoo: O
by: O
9.2: B-EFFECT
$: I-EFFECT
in: O
the: O
second: O
quarter: O
.: O
Renaissance: B-CAUSE
Technologies: I-CAUSE
LLC: I-CAUSE
now: O
owns: O
535,101: B-EFFECT
shares: I-EFFECT
of: O
the: O
information: O
services: O
provider: O
's: O
stock: O
valued: O
at: O
$: O
8,262,000: B-EFFECT
after: O
buying: O
an: O
additional: O
45,201: B-EFFECT
shares: I-EFFECT
during: O
the: O
period: O
.: O",bio_sequence,,,0.4444444444444444,0.09302325581395349,0.15384615384615385,True
CRI,CausalDetection,causaldetection_40,llama-3-70b,zero_shot,2,"Finally:B-CAUSE
,:I-CAUSE
Renaissance:I-CAUSE
Technologies:I-CAUSE
LLC:I-CAUSE
lifted:I-CAUSE
its:I-CAUSE
stake:I-CAUSE
in:I-CAUSE
shares:I-CAUSE
of:I-CAUSE
Travelzoo:I-CAUSE
by:I-CAUSE
9.2:I-CAUSE
%:I-CAUSE
in:I-CAUSE
the:I-CAUSE
second:I-CAUSE
quarter.:I-CAUSE
Renaissance:I-EFFECT
Technologies:I-EFFECT
LLC:I-EFFECT
now:I-EFFECT
owns:I-EFFECT
535,101:I-EFFECT
shares:I-EFFECT
of:I-EFFECT
the:I-EFFECT
information:I-EFFECT
services:I-EFFECT
provider:I-EFFECT
's:I-EFFECT
stock:I-EFFECT
valued:I-EFFECT
at:I-EFFECT
$:I-EFFECT
8,262,000:I-EFFECT
after:I-EFFECT
buying:I-EFFECT
an:I-EFFECT
additional:I-EFFECT
45,201:I-EFFECT
shares:I-EFFECT
during:I-EFFECT
the:I-EFFECT
period.:I-EFFECT","Finally: O
,: O
Renaissance: B-CAUSE
Technologies: I-CAUSE
LLC: I-CAUSE
lifted: O
its: O
stake: O
in: O
shares: O
of: O
Travelzoo: O
by: O
9.2: B-EFFECT
$: I-EFFECT
in: O
the: O
second: O
quarter: O
.: O
Renaissance: B-CAUSE
Technologies: I-CAUSE
LLC: I-CAUSE
now: O
owns: O
535,101: B-EFFECT
shares: I-EFFECT
of: O
the: O
information: O
services: O
provider: O
's: O
stock: O
valued: O
at: O
$: O
8,262,000: B-EFFECT
after: O
buying: O
an: O
additional: O
45,201: B-EFFECT
shares: I-EFFECT
during: O
the: O
period: O
.: O",bio_sequence,,,0.4444444444444444,0.09302325581395349,0.15384615384615385,True
CRI,CausalDetection,causaldetection_178,llama-3-70b,zero_shot,1,"Citing:B-EFFECT
tax:I-EFFECT
avoidance:I-EFFECT
as:I-EFFECT
another:I-EFFECT
form:I-EFFECT
of:I-EFFECT
illicit:I-EFFECT
financial:I-EFFECT
flow:I-EFFECT
,:I-EFFECT
he:I-EFFECT
quoted:I-EFFECT
the:I-EFFECT
Tax:I-EFFECT
Justice:I-EFFECT
Network:I-EFFECT
and:I-EFFECT
the:I-EFFECT
International:I-EFFECT
Monetary:I-EFFECT
Fund:I-EFFECT
to:I-EFFECT
have:I-EFFECT
estimated:I-EFFECT
over:I-EFFECT
$:I-EFFECT
200:I-EFFECT
billion:I-EFFECT
per:I-EFFECT
year:I-EFFECT
as:I-EFFECT
being:I-EFFECT
lost:I-EFFECT
by:I-EFFECT
developing:I-EFFECT
countries:I-EFFECT
when:O
multinational:B-CAUSE
enterprises:I-CAUSE
do:I-CAUSE
not:I-CAUSE
pay:I-CAUSE
taxes:I-CAUSE
in:I-CAUSE
the:I-CAUSE
countries:I-CAUSE
where:I-CAUSE
they:I-CAUSE
made:I-CAUSE
the:I-CAUSE
profit.:I-CAUSE","Citing: O
tax: B-CAUSE
avoidance: I-CAUSE
as: O
another: O
form: O
of: O
illicit: O
financial: O
flow: O
,: O
he: O
quoted: O
the: O
Tax: B-CAUSE
Justice: I-CAUSE
Network: I-CAUSE
and: O
the: O
International: B-CAUSE
Monetary: I-CAUSE
Fund: I-CAUSE
to: O
have: O
estimated: O
over: O
$: O
200: O
billion: O
per: O
year: O
as: O
being: O
lost: B-EFFECT
by: I-EFFECT
developing: I-EFFECT
countries: I-EFFECT
when: O
multinational: O
enterprises: O
do: O
not: O
pay: O
taxes: O
in: O
the: O
countries: O
where: O
they: O
made: O
the: O
profit: O
.: O",bio_sequence,,,0.2727272727272727,0.06382978723404255,0.10344827586206895,True
CRI,CausalDetection,causaldetection_178,llama-3-70b,zero_shot,2,"Citing:B-EFFECT
tax:I-EFFECT
avoidance:I-EFFECT
as:I-EFFECT
another:I-EFFECT
form:I-EFFECT
of:I-EFFECT
illicit:I-EFFECT
financial:I-EFFECT
flow:I-EFFECT
,:I-EFFECT
he:I-EFFECT
quoted:I-EFFECT
the:I-EFFECT
Tax:I-EFFECT
Justice:I-EFFECT
Network:I-EFFECT
and:I-EFFECT
the:I-EFFECT
International:I-EFFECT
Monetary:I-EFFECT
Fund:I-EFFECT
to:I-EFFECT
have:I-EFFECT
estimated:I-EFFECT
over:I-EFFECT
$:I-EFFECT
200:I-EFFECT
billion:I-EFFECT
per:I-EFFECT
year:I-EFFECT
as:I-EFFECT
being:I-EFFECT
lost:I-EFFECT
by:I-EFFECT
developing:I-EFFECT
countries:I-EFFECT
when:O
multinational:B-CAUSE
enterprises:I-CAUSE
do:I-CAUSE
not:I-CAUSE
pay:I-CAUSE
taxes:I-CAUSE
in:I-CAUSE
the:I-CAUSE
countries:I-CAUSE
where:I-CAUSE
they:I-CAUSE
made:I-CAUSE
the:I-CAUSE
profit.:I-CAUSE","Citing: O
tax: B-CAUSE
avoidance: I-CAUSE
as: O
another: O
form: O
of: O
illicit: O
financial: O
flow: O
,: O
he: O
quoted: O
the: O
Tax: B-CAUSE
Justice: I-CAUSE
Network: I-CAUSE
and: O
the: O
International: B-CAUSE
Monetary: I-CAUSE
Fund: I-CAUSE
to: O
have: O
estimated: O
over: O
$: O
200: O
billion: O
per: O
year: O
as: O
being: O
lost: B-EFFECT
by: I-EFFECT
developing: I-EFFECT
countries: I-EFFECT
when: O
multinational: O
enterprises: O
do: O
not: O
pay: O
taxes: O
in: O
the: O
countries: O
where: O
they: O
made: O
the: O
profit: O
.: O",bio_sequence,,,0.2727272727272727,0.06382978723404255,0.10344827586206895,True
CRI,CausalDetection,causaldetection_210,llama-3-70b,zero_shot,0,"Among:B-EFFECT
midcaps:I-EFFECT
,:I-EFFECT
Card:I-EFFECT
Factory:I-EFFECT
gained:I-EFFECT
4:I-EFFECT
%:I-EFFECT
after:O
announcing:B-CAUSE
results:I-CAUSE
and:I-CAUSE
a:I-CAUSE
special:I-CAUSE
dividend:I-CAUSE
while:I-CAUSE
A.:I-CAUSE
G:O
.:O
Barr:O
added:O
3.4:O
%:O
as:O
the:O
soft:O
drinks:O
maker:O
stuck:O
to:O
its:O
annual:O
forecast:O
despite:O
a:O
disappointing:O
first:O
half:O
.:O","Among: O
midcaps: O
,: O
Card: B-CAUSE
Factory: I-CAUSE
gained: O
4: O
$: O
$: O
after: O
announcing: O
results: B-CAUSE
and: O
a: O
special: B-CAUSE
dividend: I-CAUSE
while: O
A.: B-CAUSE
G.: I-CAUSE
Barr: I-CAUSE
added: O
3.4: O
$: O
$: O
as: O
the: O
soft: O
drinks: O
maker: O
stuck: O
to: O
its: O
annual: O
forecast: O
despite: O
a: O
disappointing: B-EFFECT
first: I-EFFECT
half: I-EFFECT
.: O",bio_sequence,,,0.09090909090909091,0.0625,0.07407407407407407,True
CRI,CausalDetection,causaldetection_210,llama-3-70b,zero_shot,2,"Among:B-EFFECT
midcaps:I-EFFECT
,:I-EFFECT
Card:I-EFFECT
Factory:I-EFFECT
gained:I-EFFECT
4:I-EFFECT
%:I-EFFECT
after:O
announcing:B-CAUSE
results:I-CAUSE
and:I-CAUSE
a:I-CAUSE
special:I-CAUSE
dividend:I-CAUSE
while:I-CAUSE
A.:I-CAUSE
G:O
.:O
Barr:O
added:O
3.4:O
%:O
as:O
the:O
soft:O
drinks:O
maker:O
stuck:O
to:O
its:O
annual:O
forecast:O
despite:O
a:O
disappointing:O
first:O
half:O
.:O","Among: O
midcaps: O
,: O
Card: B-CAUSE
Factory: I-CAUSE
gained: O
4: O
$: O
#: O
*: O
after: O
announcing: O
results: B-EFFECT
and: O
a: O
special: B-EFFECT
dividend: I-EFFECT
while: O
A.: B-CAUSE
G.: I-CAUSE
Barr: I-CAUSE
added: O
3.4: O
$: O
#: O
*: O
as: O
the: O
soft: O
drinks: O
maker: O
stuck: O
to: O
its: O
annual: O
forecast: B-EFFECT
despite: O
a: O
disappointing: O
first: O
half: O
.: O",bio_sequence,,,0.0,0.0,0.0,True
CRI,CausalDetection,causaldetection_87,llama-3-70b,zero_shot,0,"The:B-CAUSE
business:I-CAUSE
services:I-CAUSE
provider:I-CAUSE
reported:I-CAUSE
(:I-CAUSE
$:I-CAUSE
0.03:I-CAUSE
):I-CAUSE
EPS:I-CAUSE
for:I-CAUSE
the:I-CAUSE
quarter:I-CAUSE
,:O
beating:B-EFFECT
the:I-EFFECT
Thomson:I-EFFECT
Reuters:I-EFFECT
':I-EFFECT
consensus:I-EFFECT
estimate:I-EFFECT
of:I-EFFECT
(:I-EFFECT
$:I-EFFECT
0.15:I-EFFECT
):I-EFFECT
by:I-EFFECT
$:I-EFFECT
0.12.:I-EFFECT","The: O
business: O
services: O
provider: O
reported: O
$: O
0.03: B-EFFECT
EPS: I-EFFECT
for: I-EFFECT
the: I-EFFECT
quarter: I-EFFECT
,: O
beating: O
the: O
Thomson: O
Reuters: O
': O
consensus: O
estimate: O
of: O
$: O
0.15: B-CAUSE
by: O
$: O
0.12: B-EFFECT",bio_sequence,,,0.14285714285714285,0.037037037037037035,0.058823529411764705,True
CRI,CausalDetection,causaldetection_87,llama-3-70b,zero_shot,1,"The:B-CAUSE
business:I-CAUSE
services:I-CAUSE
provider:I-CAUSE
reported:I-CAUSE
(:I-CAUSE
$:I-CAUSE
0.03:I-CAUSE
):I-CAUSE
EPS:I-CAUSE
for:I-CAUSE
the:I-CAUSE
quarter:I-CAUSE
,:O
beating:B-EFFECT
the:I-EFFECT
Thomson:I-EFFECT
Reuters:I-EFFECT
':I-EFFECT
consensus:I-EFFECT
estimate:I-EFFECT
of:I-EFFECT
(:I-EFFECT
$:I-EFFECT
0.15:I-EFFECT
):I-EFFECT
by:I-EFFECT
$:I-EFFECT
0.12.:I-EFFECT","The: O
business: O
services: O
provider: O
reported: O
$: O
0.03: B-EFFECT
EPS: O
for: O
the: O
quarter: O
,: O
beating: O
the: O
Thomson: O
Reuters: O
': O
consensus: O
estimate: O
of: O
$: O
0.15: B-CAUSE
by: O
$: O
0.12: B-EFFECT",bio_sequence,,,0.0,0.0,0.0,True
CRI,CausalDetection,causaldetection_191,llama-3-70b,zero_shot,0,"Ventas:B-EFFECT
has:I-EFFECT
a:I-EFFECT
payout:I-EFFECT
ratio:I-EFFECT
of:I-EFFECT
78.1:I-EFFECT
%:I-EFFECT
indicating:O
that:O
its:B-CAUSE
dividend:I-CAUSE
is:I-CAUSE
currently:I-CAUSE
covered:I-CAUSE
by:I-CAUSE
earnings:I-CAUSE
,:I-CAUSE
but:I-CAUSE
may:I-CAUSE
not:I-CAUSE
be:I-CAUSE
in:I-CAUSE
the:I-CAUSE
future:I-CAUSE
if:I-CAUSE
the:I-CAUSE
company:I-CAUSE
's:I-CAUSE
earnings:I-CAUSE
fall.:I-CAUSE","Ventas: O
has: O
a: O
payout: O
ratio: O
of: O
78.1: O
$: O
indicating: O
that: O
its: O
dividend: O
is: O
currently: O
covered: O
by: O
earnings: B-CAUSE
,: O
but: O
may: O
not: O
be: O
in: O
the: O
future: O
if: O
the: O
company: O
's: O
earnings: I-CAUSE
fall: I-CAUSE
,: O
becoming: B-EFFECT
unable: I-EFFECT
to: I-EFFECT
cover: I-EFFECT
the: I-EFFECT
dividend: I-EFFECT
payouts: I-EFFECT",bio_sequence,,,0.1,0.037037037037037035,0.05405405405405406,True
CRI,CausalDetection,causaldetection_136,llama-3-70b,zero_shot,0,"On:B-CAUSE
air:I-CAUSE
traffic:I-CAUSE
,:I-CAUSE
work:I-CAUSE
on:I-CAUSE
the:I-CAUSE
Airport:I-CAUSE
Improvement:I-CAUSE
Project:I-CAUSE
Phase:I-CAUSE
II:I-CAUSE
Extension:I-CAUSE
is:I-CAUSE
in:I-CAUSE
progress:I-CAUSE
at:I-CAUSE
the:I-CAUSE
Banjul:I-CAUSE
International:I-CAUSE
Airport:I-CAUSE
,:I-CAUSE
and:I-CAUSE
will:I-CAUSE
last:I-CAUSE
for:I-CAUSE
eighteen:I-CAUSE
months.:I-CAUSE
The:I-EFFECT
project:I-EFFECT
is:I-EFFECT
expected:I-EFFECT
to:I-EFFECT
boost:I-EFFECT
handling:I-EFFECT
capacity:I-EFFECT
to:I-EFFECT
five:I-EFFECT
hundred:I-EFFECT
thousand:I-EFFECT
(:I-EFFECT
500,000:I-EFFECT
):I-EFFECT
passengers:I-EFFECT
per:I-EFFECT
annum.:I-EFFECT","On: O
air: O
traffic: O
,: O
work: O
on: O
the: O
Airport: B-CAUSE
Improvement: I-CAUSE
Project: I-CAUSE
Phase: I-CAUSE
II: I-CAUSE
Extension: I-CAUSE
is: O
in: O
progress: O
at: O
the: O
Banjul: O
International: O
Airport: O
,: O
and: O
will: O
last: O
for: O
eighteen: O
months: O
.: O
The: O
project: O
is: O
expected: O
to: O
boost: B-EFFECT
handling: I-EFFECT
capacity: I-EFFECT
to: I-EFFECT
five: I-EFFECT
hundred: I-EFFECT
thousand: I-EFFECT
(: O
500,000: I-EFFECT
): O
passengers: I-EFFECT
per: I-EFFECT
annum: I-EFFECT
.: O",bio_sequence,,,0.8235294117647058,0.3333333333333333,0.4745762711864407,True
CRI,CausalDetection,causaldetection_136,llama-3-70b,zero_shot,1,"On:B-CAUSE
air:I-CAUSE
traffic:I-CAUSE
,:I-CAUSE
work:I-CAUSE
on:I-CAUSE
the:I-CAUSE
Airport:I-CAUSE
Improvement:I-CAUSE
Project:I-CAUSE
Phase:I-CAUSE
II:I-CAUSE
Extension:I-CAUSE
is:I-CAUSE
in:I-CAUSE
progress:I-CAUSE
at:I-CAUSE
the:I-CAUSE
Banjul:I-CAUSE
International:I-CAUSE
Airport:I-CAUSE
,:I-CAUSE
and:I-CAUSE
will:I-CAUSE
last:I-CAUSE
for:I-CAUSE
eighteen:I-CAUSE
months.:I-CAUSE
The:I-EFFECT
project:I-EFFECT
is:I-EFFECT
expected:I-EFFECT
to:I-EFFECT
boost:I-EFFECT
handling:I-EFFECT
capacity:I-EFFECT
to:I-EFFECT
five:I-EFFECT
hundred:I-EFFECT
thousand:I-EFFECT
(:I-EFFECT
500,000:I-EFFECT
):I-EFFECT
passengers:I-EFFECT
per:I-EFFECT
annum.:I-EFFECT","On: O
air: O
traffic: O
,: O
work: O
on: O
the: O
Airport: B-CAUSE
Improvement: I-CAUSE
Project: I-CAUSE
Phase: I-CAUSE
II: I-CAUSE
Extension: I-CAUSE
is: O
in: O
progress: O
at: O
the: O
Banjul: B-CAUSE
International: I-CAUSE
Airport: I-CAUSE
,: O
and: O
will: O
last: O
for: O
eighteen: O
months: O
.: O
The: O
project: O
is: O
expected: O
to: O
boost: B-EFFECT
handling: I-EFFECT
capacity: I-EFFECT
to: O
five: O
hundred: O
thousand: O
(: O
500,000: O
): O
passengers: O
per: O
annum: O
.: O",bio_sequence,,,0.75,0.21428571428571427,0.3333333333333333,True
CRI,CausalDetection,causaldetection_136,llama-3-70b,zero_shot,2,"On:B-CAUSE
air:I-CAUSE
traffic:I-CAUSE
,:I-CAUSE
work:I-CAUSE
on:I-CAUSE
the:I-CAUSE
Airport:I-CAUSE
Improvement:I-CAUSE
Project:I-CAUSE
Phase:I-CAUSE
II:I-CAUSE
Extension:I-CAUSE
is:I-CAUSE
in:I-CAUSE
progress:I-CAUSE
at:I-CAUSE
the:I-CAUSE
Banjul:I-CAUSE
International:I-CAUSE
Airport:I-CAUSE
,:I-CAUSE
and:I-CAUSE
will:I-CAUSE
last:I-CAUSE
for:I-CAUSE
eighteen:I-CAUSE
months.:I-CAUSE
The:I-EFFECT
project:I-EFFECT
is:I-EFFECT
expected:I-EFFECT
to:I-EFFECT
boost:I-EFFECT
handling:I-EFFECT
capacity:I-EFFECT
to:I-EFFECT
five:I-EFFECT
hundred:I-EFFECT
thousand:I-EFFECT
(:I-EFFECT
500,000:I-EFFECT
):I-EFFECT
passengers:I-EFFECT
per:I-EFFECT
annum.:I-EFFECT","On: O
air: O
traffic: O
,: O
work: O
on: O
the: O
Airport: B-CAUSE
Improvement: I-CAUSE
Project: I-CAUSE
Phase: I-CAUSE
II: I-CAUSE
Extension: I-CAUSE
is: O
in: O
progress: O
at: O
the: O
Banjul: B-CAUSE
International: I-CAUSE
Airport: I-CAUSE
,: O
and: O
will: O
last: O
for: O
eighteen: O
months: O
.: O
The: O
project: O
is: O
expected: O
to: O
boost: B-EFFECT
handling: I-EFFECT
capacity: I-EFFECT
to: O
five: O
hundred: O
thousand: O
(: O
500,000: O
): O
passengers: O
per: O
annum: O
.: O",bio_sequence,,,0.75,0.21428571428571427,0.3333333333333333,True
